ID,Name,School
412994,Valentina Rengifo,Cleveland St
412994,Valentina Rengifo,Maine
413770,Riley Dafoe,Cincinnati
413770,Riley Dafoe,Niagara
413770,Riley Dafoe,Florida St
414098,Luke Scoboria,IUP
414098,Luke Scoboria,Bloomsburg
415900,Nidhi Chetan,Illinois-Chicago
415900,Nidhi Chetan,Illinois Chicago (W)
415942,Alexa Puccini,Iowa
415942,Alexa Puccini,Arizona
416107,Alaya Smith,Texas A&M
416107,Alaya Smith,Arkansas
416169,Ella Stein,TCU
416169,Ella Stein,Nebraska
416174,George Thiss,Seattle U (M)
416174,George Thiss,Seattle U (W)
416177,Maxine Parker,Virginia
416177,Maxine Parker,Georgia
416199,Aron Markow,Wyoming (W)
416199,Aron Markow,Wyoming (M)
416535,Harrison Wayner,Utah
416535,Harrison Wayner,Georgia
416653,Joseph Clark,Norwich
416653,Joseph Clark,Delaware
416666,Charlie Koebele,St. Cloud St.-W
416666,Charlie Koebele,St. Cloud St.-M
416760,Carly Palmer,Wyoming (W)
416760,Carly Palmer,Boise St
417041,Riley Parker,South Carolina
417041,Riley Parker,George Fox
417073,Lindsey Neale,Old Dominion (M)
417073,Lindsey Neale,Old Dominion (W)
417200,haley Thier,Calvin
417200,haley Thier,Denison
417215,Brina Uhlin,Cincinnati
417215,Brina Uhlin,Old Dominion (W)
417284,Danny Berlitz,West Virginia
417284,Danny Berlitz,Michigan
417330,Adam Mahler,Pittsburgh
417330,Adam Mahler,East Carolina
417330,Adam Mahler,UNC
417364,Logan Skiles,Arizona
417364,Logan Skiles,George Mason
417556,Christopher Mykkanen,UNLV (M)
417556,Christopher Mykkanen,SMU
417680,Ryan Ascencio,Seattle U (M)
417680,Ryan Ascencio,Seattle U (W)
417820,Preston Planells,Utah
417820,Preston Planells,Iowa
417824,Mark McCrary,Southern Cali
417824,Mark McCrary,Penn
417844,Maya Wilson,Frostburg St.
417844,Maya Wilson,UCLA
418204,Brooke Lamoureux,William & Mary
418204,Brooke Lamoureux,Akron
418325,Jack Gillespie,UCSB
418325,Jack Gillespie,Tennessee
418349,Erin Lang,Arizona
418349,Erin Lang,Iowa
418407,Kelsea Wright,Colorado Mesa
418407,Kelsea Wright,Dixie State
418653,Jonathan Tan,Stanford
418653,Jonathan Tan,Pacific
418693,Jordan Morgan,SMU
418693,Jordan Morgan,Texas
418753,Sam Krew,Washington St.
418753,Sam Krew,Tulane
418768,Connor Barringer,Seattle U (M)
418768,Connor Barringer,Seattle U (W)
418877,Justin Wong,Dickinson
418877,Justin Wong,UCSB
418894,Paige Hanley,Iowa
418894,Paige Hanley,Iowa State
418926,Jessica Davis,California
418926,Jessica Davis,Cincinnati
418945,Daniel Matheson,Southern Cali
418945,Daniel Matheson,Arizona St
418950,Kerrigan Hemp,Denver
418950,Kerrigan Hemp,Mines
418956,Megan Glass,Michigan
418956,Megan Glass,Notre Dame
418997,Connor Morikawa,Northwestern
418997,Connor Morikawa,Georgetown
419016,Sebastian Aguirre,Oakland
419016,Sebastian Aguirre,La Salle
419020,Brigid Donnelly,Old Dominion (W)
419020,Brigid Donnelly,Old Dominion (M)
419029,Jodi Ogle,East Carolina
419029,Jodi Ogle,Kentucky
419079,Sean Foster,Florida Tech
419079,Sean Foster,Saint Lawrence
419079,Sean Foster,Cal Baptist
419152,Evan Carlson,Barton
419152,Evan Carlson,Arizona St
419169,Elijah Clements,UN Omaha
419169,Elijah Clements,Grand Canyon
419403,Spencer Adrian,Denver
419403,Spencer Adrian,LSU
419481,Sophia Kosturos,Vanderbilt
419481,Sophia Kosturos,UCLA
419489,Jacob Powell,Army
419489,Jacob Powell,Ball State
419595,Ayla Spitz,California
419595,Ayla Spitz,Northwestern
420472,Elinah Phillip,Rutgers
420472,Elinah Phillip,Florida Int'l
421825,Liam Bell,Alabama
421825,Liam Bell,California
421865,Audrey Dixon,Seattle U (W)
421865,Audrey Dixon,Milwaukee
421916,Chiara Robinson,Valparaiso (M)
421916,Chiara Robinson,Valparaiso (W)
421985,Audrey Reimer,Utah
421985,Audrey Reimer,Arizona St
422090,Ethan Fox,Lewis
422090,Ethan Fox,Colorado Mesa
422123,Andrea Perttula,Kenyon
422123,Andrea Perttula,Texas A&M
422170,Mackenzie Garza,San Jose St
422170,Mackenzie Garza,CSU East Bay
422239,Leia Ross,Edinboro
422239,Leia Ross,PennWest
422503,Emily Pye,Duquesne
422503,Emily Pye,LSU
422592,Kaitlynn Sims,UCLA
422592,Kaitlynn Sims,Michigan
422728,Morgan Despres,TCU
422728,Morgan Despres,West Florida
423056,Claire Campbell,Kansas
423056,Claire Campbell,Hamilton
423441,Lindsey Wagner,Georgetown
423441,Lindsey Wagner,Yale
423465,Bennett Maczka,TCU
423465,Bennett Maczka,Queens (NC)
423465,Bennett Maczka,Baruch
423716,Emily Vasquez,Evansville (W)
423716,Emily Vasquez,Virginia Tech
424078,Lauren Ostrander,CSU East Bay
424078,Lauren Ostrander,Siena
424214,Luke Davis,Mt St Mary's
424214,Luke Davis,Missouri
425106,Tyler Watson,Florida
425106,Tyler Watson,Louisville
426291,Anna Ashley,Air Force (W)
426291,Anna Ashley,Air Force (M)
426297,Audrey Hines,Air Force (M)
426297,Audrey Hines,Air Force (W)
431203,Jack Van Meter,Colgate
431203,Jack Van Meter,Allegheny
432270,Maria Nenadic,Clarkson
432270,Maria Nenadic,Springfield
432759,Emma Davidson,Texas
432759,Emma Davidson,California
432801,Dylan White,Berry
432801,Dylan White,USMMA
432986,Emma Stewart,Colgate
432986,Emma Stewart,Berry
433087,Jack Shapiro,Fla Atlantic (W)
433087,Jack Shapiro,Fla Atlantic (M)
433168,Katrina Sommer,UCLA
433168,Katrina Sommer,Indiana
433232,Calysta Bartlett,UNLV (W)
433232,Calysta Bartlett,UNLV (M)
433239,Ike Shirakata,Johns Hopkins
433239,Ike Shirakata,Columbia
433243,Sara Gendron,Bryant U (W)
433243,Sara Gendron,Bryant U (M)
433252,Jordyn Ryan,Hawaii
433252,Jordyn Ryan,Cincinnati
434312,Macy Rink,Missouri
434312,Macy Rink,Iowa
434417,Mallory Jump,Wisconsin
434417,Mallory Jump,Iowa
434417,Mallory Jump,Purdue
434627,Ashton Amerman,Illinois-Chicago
434627,Ashton Amerman,Illinois Chicago (W)
434770,Gina Jenkins,Air Force (M)
434770,Gina Jenkins,Air Force (W)
434794,Kristen Stege,East Carolina
434794,Kristen Stege,Tennessee
434970,Blake Moran,Florida St
434970,Blake Moran,TAMPA
435825,Garrett Stanley,Fla Atlantic (M)
435825,Garrett Stanley,Fla Atlantic (W)
436578,Makayla Ludwick,Rutgers
436578,Makayla Ludwick,UMBC
437399,Joshua Brown,Notre Dame
437399,Joshua Brown,Salisbury
438441,Brandon Moran,Findlay
438441,Brandon Moran,Nova S'eastern
438596,Stefanie Markwardt,West Florida
438596,Stefanie Markwardt,Indy
439855,Hanna Barton,IU Indianapolis
439855,Hanna Barton,South Carolina
440104,Isabella Marsala,U.S. Navy
440104,Isabella Marsala,FGCU
442947,Emma Inch,Michigan St
442947,Emma Inch,Virginia Tech
443107,Sophia Morelock,Valparaiso (M)
443107,Sophia Morelock,Valparaiso (W)
443137,Tarah Lang,DePauw
443137,Tarah Lang,Hope College
443146,Ogi Maric,UNLV (M)
443146,Ogi Maric,Arizona
443515,Zoe Mekus,Iowa
443515,Zoe Mekus,LSU
443639,Jack Cimorelli,SUNY Geneseo
443639,Jack Cimorelli,Marist
443653,Danika Huizinga,NC State
443653,Danika Huizinga,Miami (FL)
444688,Rilie Krieg,Pacific
444688,Rilie Krieg,Idaho
445127,Olivia Stevenson,Wesleyan
445127,Olivia Stevenson,Nevada
445178,Gillian Swift,Toledo
445178,Gillian Swift,Rutgers
445313,Luke Walker,Wyoming (M)
445313,Luke Walker,Wyoming (W)
445330,Hannah Hudson,San Diego
445330,Hannah Hudson,Lees-McRae
445398,Malia Fernandez,UNLV (W)
445398,Malia Fernandez,UNLV (M)
445416,Kate Leary,Utah
445416,Kate Leary,Colorado Mesa
445423,Mia Griffiths,San Diego
445423,Mia Griffiths,Eastern Ill
445765,Maria Wold,Clarion
445765,Maria Wold,CSUB
445818,Audrey Gingras,Illinois
445818,Audrey Gingras,San Diego
445823,Anna Tindall,Oklahoma Baptist
445823,Anna Tindall,Augustana (W)
446474,Morgan Beebe,UM Dartmouth
446474,Morgan Beebe,Saint Joseph CT
446602,Erin Doruska,Bryant U (W)
446602,Erin Doruska,Bryant U (M)
446822,Skylar Moore,UNLV (W)
446822,Skylar Moore,UNLV (M)
447170,Tanner Falls,Army
447170,Tanner Falls,St. Bonaventure
447321,Olivia Bishop,New Mexico
447321,Olivia Bishop,Wagner
447931,Sydney McCollor,St. Kate's
447931,Sydney McCollor,UWEC
448083,Emily Rundahl,UW-L
448083,Emily Rundahl,UW-Whitewater
448593,Jered Moore,Pittsburgh
448593,Jered Moore,SIUC (M)
448685,Anna Lucas,Missouri St. (M)
448685,Anna Lucas,Missouri St (W)
449486,Grant Stoddard,Hawaii
449486,Grant Stoddard,Arizona
449803,Jakob Borrman,Wyoming (W)
449803,Jakob Borrman,Wyoming (M)
449991,Kate Baker,Sewanee
449991,Kate Baker,Liberty
450287,Emma Weber,Virginia
450287,Emma Weber,Hood
450287,Emma Weber,Niagara
450292,Sophia Bains,Colorado Mesa
450292,Sophia Bains,Carson-Newman
450591,Victor Johansson,Alabama
450591,Victor Johansson,Southern Cali
450620,Elisabeth Timmer,South Dakota St
450620,Elisabeth Timmer,Arizona
450694,Jade Neser,California
450694,Jade Neser,Arizona
450809,Ilektra Lebl,Northwestern
450809,Ilektra Lebl,SMU
450844,Marek Osina,East Carolina
450844,Marek Osina,GW
450917,Calypso Sheridan,Northwestern
450917,Calypso Sheridan,Southern Cali
450947,Andrea Podmanikova,NC State
450947,Andrea Podmanikova,SMU
450971,Rebecca Kamau,Northwestern
450971,Rebecca Kamau,Fordham
451072,Aleksey Tarasenko,Tennessee
451072,Aleksey Tarasenko,Iowa
451082,Tara Vovk,Northwestern
451082,Tara Vovk,Miami (FL)
451711,Emily Jones,Alabama
451711,Emily Jones,GA Southern
451771,Eric Chimes,Denison
451771,Eric Chimes,Calvin
451910,Felicia Pasadyn,Harvard
451910,Felicia Pasadyn,Ohio St
452371,Jevonn Cobin,Oklahoma Baptist
452371,Jevonn Cobin,Henderson St.
452710,Peri Farling,Old Dominion (M)
452710,Peri Farling,Old Dominion (W)
452856,Megan Mastropaolo,East Carolina
452856,Megan Mastropaolo,George Mason
452880,Anya MacPhail,Oklahoma Baptist
452880,Anya MacPhail,Gardner-Webb
453033,Aaron Parrott,Louisville
453033,Aaron Parrott,LSU
453699,Deirdre McCafferty,Staten Island
453699,Deirdre McCafferty,USMMA
453789,Dalton Fink,West Chester
453789,Dalton Fink,Arcadia
453950,Michael Foley,LSU
453950,Michael Foley,Penn
454072,Matthew Lang,Wyoming (W)
454072,Matthew Lang,Wyoming (M)
454115,Ryan Maher,Maine Maritime
454115,Ryan Maher,Villanova
454127,Shelby Kahn,Penn St
454127,Shelby Kahn,Liberty
454314,Vincent Huang,Brown
454314,Vincent Huang,Wash U. MO
455870,Mia Chang,Hunter
455870,Mia Chang,UCLA
455890,Anna Weber,Pacific
455890,Anna Weber,Calvin
455899,Parker Wichelmann,Seattle U (W)
455899,Parker Wichelmann,Seattle U (M)
455906,Shayla Markle,Air Force (M)
455906,Shayla Markle,Air Force (W)
456093,Jack Ryan,Redlands
456093,Jack Ryan,SUNY Oneonta
456361,Jason Lee,Seton Hall
456361,Jason Lee,Marywood
456361,Jason Lee,Connecticut
456918,Eric Storms,Missouri
456918,Eric Storms,Michigan
456994,Owen Zant,Illinois Chicago (W)
456994,Owen Zant,Illinois-Chicago
457001,Tyler Cunningham,IU Indianapolis
457001,Tyler Cunningham,Western Ill
457384,Elise Johnson,Wagner
457384,Elise Johnson,SMU
457393,Sarah Brennan,St. Michael's
457393,Sarah Brennan,Monmouth
457620,Victoria Thor,Illinois-Chicago
457620,Victoria Thor,Illinois Chicago (W)
457847,Skyler Robinson,Western Ill
457847,Skyler Robinson,CSUB
458171,Jack Rogers,NYU
458171,Jack Rogers,Wayne State
458171,Jack Rogers,Monmouth
458537,Gavin Rogers,LSU
458537,Gavin Rogers,Neb Wesleyan
458669,Kristina Sullivan,McMurry
458669,Kristina Sullivan,Kean University
459545,Frederica Kizek,SMU
459545,Frederica Kizek,Nevada
459781,Emma Taylor,IWU
459781,Emma Taylor,Lafayette
459810,Brian Jiang,Michigan St
459810,Brian Jiang,Texas
459854,Derick Miller,Stevens
459854,Derick Miller,Rose-Hulman
459993,Lydia Medigovich,Ouachita
459993,Lydia Medigovich,UTPB
459993,Lydia Medigovich,Oklahoma Baptist
460985,Delaney Phillips,Northern Ariz
460985,Delaney Phillips,Boise St
461044,Robert Wagner,St. Francis
461044,Robert Wagner,Wagner
461054,Emmett Moore,Seattle U (W)
461054,Emmett Moore,Seattle U (M)
461096,Jeremy Kim,Wesleyan
461096,Jeremy Kim,Claremont MS
461126,Emily Deitz,Idaho
461126,Emily Deitz,Cleveland St
461144,Ruby Howell,UNLV (W)
461144,Ruby Howell,UNLV (M)
461256,Tayla Liddle,WCU
461256,Tayla Liddle,Northern State
461398,Victoria Kwan,South Carolina
461398,Victoria Kwan,Michigan
461641,Matea Sumajstorcic,New Mexico
461641,Matea Sumajstorcic,Cincinnati
461726,Derek Maas,NYU
461726,Derek Maas,Alabama
462158,Lincoln Greseth,Western Ill
462158,Lincoln Greseth,LIU
462158,Lincoln Greseth,Lynn
462458,Harry Tjaden,Wyoming (M)
462458,Harry Tjaden,Wyoming (W)
462470,Nancy Hulslander,Rhodes
462470,Nancy Hulslander,St. Louis
462488,Anika Lam,Missouri St. (M)
462488,Anika Lam,Missouri St (W)
462762,Alexander Eddy,Ball State
462762,Alexander Eddy,Michigan St
463439,John Carroll,Lenoir-Rhyne
463439,John Carroll,Worcester Poly
463612,Viola Hasko,Connecticut
463612,Viola Hasko,Berry
463622,Hunter Smith,Lynn
463622,Hunter Smith,BSC
463622,Hunter Smith,Rice
463931,Efren Martinez,Indy
463931,Efren Martinez,King
464808,Kolos Nagy,SMU
464808,Kolos Nagy,West Chester
466212,Cole Dyson,Monmouth
466212,Cole Dyson,La Salle
466249,Sarah Boyle,Notre Dame
466249,Sarah Boyle,Saint Vincent
467104,Jack Armstrong,Henderson St.
467104,Jack Armstrong,Auburn
467104,Jack Armstrong,Providence
467104,Jack Armstrong,Hartwick
467104,Jack Armstrong,Grand Canyon
467284,Jake Mitchell,Georgia
467284,Jake Mitchell,Denver
467284,Jake Mitchell,Florida
467284,Jake Mitchell,Saginaw Valley
467284,Jake Mitchell,Michigan
468728,Nik Eberly,Michigan
468728,Nik Eberly,Auburn
468961,Madelyn Letendre,Air Force (W)
468961,Madelyn Letendre,Air Force (M)
469021,Nicole Horton,CSUB
469021,Nicole Horton,SIUC (W)
469803,Armando Vegas,Indiana
469803,Armando Vegas,Texas
471645,Garrett Frear,Fresno Pacific
471645,Garrett Frear,Mt St Mary's
471667,Matthew Triaszin,Eastern Ill
471667,Matthew Triaszin,SUNY Geneseo
473927,Mikaela Fullerton,Queens (NC)
473927,Mikaela Fullerton,UNC Asheville
474597,Kaiden Gonser,Oklahoma Baptist
474597,Kaiden Gonser,Gardner-Webb
474912,Addison Smith,Princeton
474912,Addison Smith,UNC
475023,Brandon Garcia,Buffalo St.
475023,Brandon Garcia,SMU
476503,Rachel Strickland,East Carolina
476503,Rachel Strickland,Liberty
477460,Liam White,Ursinus
477460,Liam White,Wilkes
477863,Liam McDonnell,Notre Dame
477863,Liam McDonnell,John Carroll
478162,Ana Mashek,Colorado College
478162,Ana Mashek,Colgate
478380,Lauren Arnold,Air Force (W)
478380,Lauren Arnold,Air Force (M)
478898,Hallie Kolb,Grand Canyon
478898,Hallie Kolb,North Texas
479014,Haley Pietras,Berry
479014,Haley Pietras,Barton
479126,Summer Sampson,Old Dominion (W)
479126,Summer Sampson,Old Dominion (M)
479361,Andres Banuelos,Seattle U (M)
479361,Andres Banuelos,Seattle U (W)
479365,Karley Bennett,Nebraska Kearney
479365,Karley Bennett,Catawba
479570,Rachel Hubka,San Diego St
479570,Rachel Hubka,San Diego
480488,Phillip Endom,St. Louis
480488,Phillip Endom,TCU
480579,Riley Brown,Hendrix
480579,Riley Brown,West Virginia
481722,Madeline Seybold,Lafayette
481722,Madeline Seybold,Rowan
482226,Griffin Manning,Louisville
482226,Griffin Manning,Cleveland St
482400,Cora Dupre,Indiana
482400,Cora Dupre,Alabama
482423,Sam Leatherwood,Evansville (W)
482423,Sam Leatherwood,Evansville (M)
482540,Taylor Harris,Bowling Green
482540,Taylor Harris,Eastern Mich
482558,Hunter Armstrong,West Virginia
482558,Hunter Armstrong,Ohio St
482638,Spencer Tussing,Tennessee
482638,Spencer Tussing,Cleveland St
483294,Miranda Byrne,Old Dominion (M)
483294,Miranda Byrne,Old Dominion (W)
483441,Shaun Kronenwetter,Georgetown
483441,Shaun Kronenwetter,Colby
484195,Amanda Heinz,Stony Brook
484195,Amanda Heinz,Providence
484284,Mihir Chandra,IU Indianapolis
484284,Mihir Chandra,North Central
484286,Cabrini Johnson,Missouri St (W)
484286,Cabrini Johnson,Missouri St. (M)
484293,Colton Smith,Susquehanna
484293,Colton Smith,Cal Poly
484407,Grace Beahan,Missouri St. (M)
484407,Grace Beahan,Missouri St (W)
484733,Luke Stuart,Franklin
484733,Luke Stuart,Texas A&M
484899,Max White,VASSAR
484899,Max White,South Dakota St
485994,Vanessa Lopez,Illinois Chicago (W)
485994,Vanessa Lopez,Illinois-Chicago
486065,Liam Davis,Illinois Chicago (W)
486065,Liam Davis,Illinois-Chicago
486166,Megan Ciezczak,Vanderbilt
486166,Megan Ciezczak,Kentucky
486338,Cory Michalek,Illinois-Chicago
486338,Cory Michalek,Illinois Chicago (W)
486509,Greta Gidley,Michigan
486509,Greta Gidley,Hope College
486573,Michael Benington,Michigan St
486573,Michael Benington,Xavier
486849,Calvin Groenewold,Florida St
486849,Calvin Groenewold,Bryant U (M)
486911,Ethan Wilson,Hope College
486911,Ethan Wilson,Greensboro Coll.
486944,Landon Morgan,Hope College
486944,Landon Morgan,Olivet
486991,Nathan Braun,Salisbury
486991,Nathan Braun,Oklahoma Christi
487006,Kyle Lewarchick,Illinois Chicago (W)
487006,Kyle Lewarchick,Illinois-Chicago
487062,Kevin Chen,Missouri St (W)
487062,Kevin Chen,Carleton
487062,Kevin Chen,Baruch
487726,Conor Dunne,Seton Hall
487726,Conor Dunne,Lynn
488039,Alaina Wittum,Tiffin
488039,Alaina Wittum,NDC
488155,Emily Raedisch,Monmouth
488155,Emily Raedisch,Arcadia
488273,Meredith Riegler,Lindenwood
488273,Meredith Riegler,Fla Atlantic (W)
488281,Kinsey Rushevics,Old Dominion (M)
488281,Kinsey Rushevics,Old Dominion (W)
488530,William Griffith,Warren Wilson
488530,William Griffith,Albright
488653,Caroline Crouse,James Madison
488653,Caroline Crouse,UNC Asheville
488653,Caroline Crouse,Pittsburgh
488818,Jacob Carlson,Wisconsin
488818,Jacob Carlson,South Dakota
488853,Grace Cooper,Whittier College
488853,Grace Cooper,Texas
488973,Alyssa Graves,Iowa
488973,Alyssa Graves,Ohio St
489273,Sydney Davidson,YCP
489273,Sydney Davidson,Clarion
489479,Tanner Filion,Whitman
489479,Tanner Filion,Notre Dame
489563,Logan Randall,Cal Lutheran
489563,Logan Randall,Ohio Northern
489620,Cameron Taddonio,TAMPA
489620,Cameron Taddonio,Florida St
489653,Megan Murphy,Incarnate Word
489653,Megan Murphy,U.S. Navy
490693,Brock Imonen,Arizona St
490693,Brock Imonen,Hawaii
490867,Nicholas Edwards,Rose-Hulman
490867,Nicholas Edwards,WestConn
490906,Ethan Keyes,Wheaton IL
490906,Ethan Keyes,Lafayette
491158,Emma Walker,Mary Washington
491158,Emma Walker,South Carolina
491158,Emma Walker,Kansas
491212,Avery Turney,San Diego St
491212,Avery Turney,Pomona-Pitzer
491475,Kira Bowling,Wagner
491475,Kira Bowling,Kenyon
491525,Hannah Amelung,Missouri St (W)
491525,Hannah Amelung,Missouri St. (M)
491858,Janelle Schulz,Milwaukee
491858,Janelle Schulz,Pittsburgh
492003,Ben Gabbey,Carthage
492003,Ben Gabbey,Drury
492003,Ben Gabbey,Illinois-Chicago
492003,Ben Gabbey,Illinois Chicago (W)
492100,Payton Rudeen,St. Cloud St.-M
492100,Payton Rudeen,St. Cloud St.-W
492131,Ben Ramminger,Illinois-Chicago
492131,Ben Ramminger,Illinois Chicago (W)
492161,Mia Galat,Fordham
492161,Mia Galat,Connecticut
492647,Janson Garman,Evansville (M)
492647,Janson Garman,Evansville (W)
492650,Josh Graves,Evansville (W)
492650,Josh Graves,Evansville (M)
492981,Julie Mason,Case Western
492981,Julie Mason,Wellesley
493150,Jake Williams,Bryant U (M)
493150,Jake Williams,St. Mary's MD
493150,Jake Williams,West Virginia
493193,Rachel Hand,Husson
493193,Rachel Hand,Maine
493214,Ella Martin,Bowdoin
493214,Ella Martin,Air Force (W)
493214,Ella Martin,Air Force (M)
493278,Jack Meehan,Luther
493278,Jack Meehan,California
493297,Grant Wolner,South Dakota
493297,Grant Wolner,Michigan St
493358,Sarah Nelson,Occidental
493358,Sarah Nelson,UMSL
493358,Sarah Nelson,R-MC
493358,Sarah Nelson,Truman St.
493804,Jerry Chen,Wash U. MO
493804,Jerry Chen,Pittsburgh
493866,Matthew Cole,Puget Sound
493866,Matthew Cole,Hartwick
494233,Ashlee Weltyk,Illinois Chicago (W)
494233,Ashlee Weltyk,Illinois-Chicago
494249,Spencer Jyawook,Saint Leo
494249,Spencer Jyawook,IU Indianapolis
494430,Jack Hamilton,Penn
494430,Jack Hamilton,Southern Cali
494430,Jack Hamilton,Kentucky
494569,Flynn Crisci,William & Mary
494569,Flynn Crisci,Tennessee
494569,Flynn Crisci,Pittsburgh
494604,Josh Roberts,Drew
494604,Josh Roberts,Randolph
494985,Lauren Wetzel,Mt St Mary's
494985,Lauren Wetzel,Army
494998,Erin Shema,Cincinnati
494998,Erin Shema,Delaware
495060,Reilly King,Siena
495060,Reilly King,Canisius
495090,Marie Schobel,Georgia
495090,Marie Schobel,Penn St
495107,Claire Banic,Grand Canyon
495107,Claire Banic,TCU
495123,Naomee Miller,Kean University
495123,Naomee Miller,Marshall
495128,Jillian Stevens,Bryant U (W)
495128,Jillian Stevens,Bryant U (M)
495249,Mia Sunseri,Pittsburgh
495249,Mia Sunseri,Seton Hall
495276,Jack Wadsworth,Ithaca
495276,Jack Wadsworth,Arizona St
495447,Raquelle Roesch,Air Force (W)
495447,Raquelle Roesch,Air Force (M)
495460,Ella Miller,Minnesota
495460,Ella Miller,Auburn
495515,Corinne Yorkman,Air Force (M)
495515,Corinne Yorkman,Air Force (W)
495539,Grace Butcher,Cleveland St
495539,Grace Butcher,Houston
495575,Sarah Daly,Emory
495575,Sarah Daly,Connecticut
495669,Gil Kiesler,NC State
495669,Gil Kiesler,Alabama
495977,Lane Wagner,Rose-Hulman
495977,Lane Wagner,IWU
496394,Kimmy Woolfenden,Air Force (M)
496394,Kimmy Woolfenden,Air Force (W)
500339,Casslyn Treydte,Hawaii
500339,Casslyn Treydte,Arizona
501104,Ian Venter,Hawaii
501104,Ian Venter,La Salle
501648,Jack Anderson,Arizona
501648,Jack Anderson,Notre Dame
502610,Shayne Simmons,TCU
502610,Shayne Simmons,Seton Hall
502749,Paulina Ruelas,Sioux Falls
502749,Paulina Ruelas,Oklahoma Christi
502871,Kyla Alexander,Louisville
502871,Kyla Alexander,Nevada
502884,Sydney Roycraft,Texas A&M
502884,Sydney Roycraft,LSU
502913,Anna Ervin,Arkansas
502913,Anna Ervin,Houston
502958,Natalie Van Noy,Vanderbilt
502958,Natalie Van Noy,Queens (NC)
503013,Mason Peck,Clarion
503013,Mason Peck,Westminster
503113,Jason Allen,Missouri St (W)
503113,Jason Allen,Missouri St. (M)
503113,Jason Allen,Cincinnati
503247,Anna Baker,SUNY Oswego
503247,Anna Baker,Xavier
503287,Sydney Hall,Gardner-Webb
503287,Sydney Hall,Northern Iowa
503287,Sydney Hall,Mary Washington
503296,Emma Bliss,Grand Valley
503296,Emma Bliss,West Virginia
503456,Rush Clark,Florida St
503456,Rush Clark,Fla Atlantic (M)
503881,Emily Ally,North Texas
503881,Emily Ally,Pittsburgh
503919,Brenna McLaughlin,Stony Brook
503919,Brenna McLaughlin,Canisius
503919,Brenna McLaughlin,Villanova
504523,Jadan Nabor,Auburn
504523,Jadan Nabor,Arizona
504740,Danny Cumnock-Francois,Wyoming (M)
504740,Danny Cumnock-Francois,Wyoming (W)
504786,I'likai Crompton-English,UNC Wilmington
504786,I'likai Crompton-English,Indy
504889,Marian Cheramy,Old Dominion (W)
504889,Marian Cheramy,Old Dominion (M)
505065,Summer West,Minnesota
505065,Summer West,San Diego St
505124,Kendra Preski,Illinois Chicago (W)
505124,Kendra Preski,Colorado St.
505228,Andrew Johnson,Missouri St (W)
505228,Andrew Johnson,King's
505228,Andrew Johnson,Stevens
505282,Portia Blackert,Colorado Mesa
505282,Portia Blackert,Dixie State
505424,Nick Grivna,Hamline
505424,Nick Grivna,South Dakota St
505572,Sam Hietpas,Missouri St. (M)
505572,Sam Hietpas,Missouri St (W)
505582,Meredith Berglund,South Carolina
505582,Meredith Berglund,Purdue
505638,Jamie Glover,Delta State
505638,Jamie Glover,Indy
505663,Molly Pedersen,Iowa
505663,Molly Pedersen,Penn St
505673,Emma Wright,Houston
505673,Emma Wright,Washington St.
505829,Jordan Williams,Pepperdine
505829,Jordan Williams,Keene St.
506040,Clare Sprinkle,BSC
506040,Clare Sprinkle,Little Rock
506402,Jenna Watson,Wells
506402,Jenna Watson,SMU
507396,Wyatt Dickman,Grand Canyon
507396,Wyatt Dickman,NMU
507468,Anna Turner,Villanova
507468,Anna Turner,Holy Cross
507479,Ethan Cohen,Adams St.
507479,Ethan Cohen,Carthage
508046,Jonathan Edwards,Ohio St
508046,Jonathan Edwards,Florida St
508083,Jenna Gwinn,UMBC
508083,Jenna Gwinn,FGCU
508139,Hannah Hale,Lynchburg
508139,Hannah Hale,Oberlin
508161,Noah Althoff,Fordham
508161,Noah Althoff,Kenyon
508260,Sydney Atkins,Pittsburgh
508260,Sydney Atkins,George Mason
508314,Natalia Fryckowska,Duquesne
508314,Natalia Fryckowska,Arizona St
508453,Tosia Iwanowska,UNLV (M)
508453,Tosia Iwanowska,UNLV (W)
508487,Balazs Berecz,Florida St
508487,Balazs Berecz,Queens (NC)
508498,Kristina Schneider,UNLV (W)
508498,Kristina Schneider,UNLV (M)
508605,Karol Ostrowski,Drury
508605,Karol Ostrowski,Hawaii
508614,Filip Duric,Oklahoma Baptist
508614,Filip Duric,St. Francis
508623,Julia Koluch,Iowa
508623,Julia Koluch,Houston
508642,Hannah Brunzell,California
508642,Hannah Brunzell,Northwestern
508651,David Mihalic,Denver
508651,David Mihalic,Wyoming (M)
508719,Lyubomir Epitropov,Tennessee
508719,Lyubomir Epitropov,East Carolina
508784,Sara Niepelova,East Carolina
508784,Sara Niepelova,FGCU
508845,Helga Fodor,Lynn
508845,Helga Fodor,Florida Int'l
508855,Lili Horvath,Missouri
508855,Lili Horvath,Rutgers
508966,Reka Kovacs,San Jose St
508966,Reka Kovacs,West Virginia
508971,Tania Quaglieri,TCU
508971,Tania Quaglieri,Florida St
508979,Bart Piszczorowicz,Louisville
508979,Bart Piszczorowicz,NC State
508997,Emils Jurcik,Northwestern
508997,Emils Jurcik,Connecticut
509263,Noah Cumby,LSU
509263,Noah Cumby,TCU
509953,Emily Smith,SHIP
509953,Emily Smith,Whitman
509953,Emily Smith,St. Louis
509953,Emily Smith,Bloomsburg
